,date,cases_roll_avg,deaths_roll_avg,first_roll_avg,second_roll_avg,third_roll_avg,hospitalCases_roll_avg,newAdmissions_roll_avg,slope_cases_roll_avg,slope
344,2021-04-22,289.0,1.7142857142857142,14986.714285714286,36238.57142857143,11.142857142857142,388.0,16.571428571428573,-11.714285714285722,-0.040533860603064784
345,2021-04-21,300.7142857142857,2.142857142857143,14865.857142857143,36785.28571428572,11.428571428571429,402.2857142857143,17.142857142857142,-13.0,-0.043230403800475055
346,2021-04-20,313.7142857142857,1.2857142857142858,15065.285714285714,36180.28571428572,11.0,412.42857142857144,16.285714285714285,-10.0,-0.03187613843351548
347,2021-04-19,323.7142857142857,2.0,15698.714285714286,36664.28571428572,11.285714285714286,424.42857142857144,17.0,-16.285714285714278,-0.05030891438658426
348,2021-04-18,340.0,1.8571428571428572,16327.42857142857,37069.857142857145,11.0,437.57142857142856,17.0,2.2857142857142776,0.006722689075630228
349,2021-04-17,337.7142857142857,3.142857142857143,16523.85714285714,38258.71428571428,9.857142857142858,448.0,16.142857142857142,-11.714285714285722,-0.03468697123519461
350,2021-04-16,349.42857142857144,2.5714285714285716,16875.714285714286,39104.42857142857,8.285714285714286,459.85714285714283,15.0,0.8571428571428896,0.002452984464431818
351,2021-04-15,348.57142857142856,3.2857142857142856,16688.285714285714,39873.71428571428,8.142857142857142,470.57142857142856,15.0,13.428571428571388,0.038524590163934315
352,2021-04-14,335.14285714285717,3.2857142857142856,17007.14285714286,39718.857142857145,7.285714285714286,479.14285714285717,15.428571428571429,10.571428571428612,0.03154305200341018
353,2021-04-13,324.57142857142856,3.2857142857142856,15527.857142857143,39353.142857142855,7.0,490.85714285714283,16.142857142857142,6.0,0.018485915492957746
354,2021-04-12,318.57142857142856,3.142857142857143,14003.285714285714,38226.57142857143,6.428571428571429,499.42857142857144,17.285714285714285,11.857142857142833,0.037219730941703964
355,2021-04-11,306.7142857142857,3.142857142857143,13303.0,37084.57142857143,6.428571428571429,507.0,18.857142857142858,-8.857142857142833,-0.02887750349324631
356,2021-04-10,315.57142857142856,2.857142857142857,12324.42857142857,36720.42857142857,7.285714285714286,515.8571428571429,21.142857142857142,-6.285714285714278,-0.019918515165233113
357,2021-04-09,321.85714285714283,2.7142857142857144,10984.0,36036.28571428572,7.0,524.4285714285714,22.142857142857142,-1.2857142857143344,-0.003994673768309073
358,2021-04-08,323.14285714285717,2.857142857142857,9903.0,36093.42857142857,6.571428571428571,534.5714285714286,24.0,-11.0,-0.03404067197170645
359,2021-04-07,334.14285714285717,2.4285714285714284,7995.0,36906.71428571428,7.0,543.7142857142857,24.714285714285715,-8.0,-0.02394185549380077
360,2021-04-06,342.14285714285717,2.5714285714285716,8538.57142857143,35518.42857142857,7.142857142857143,555.1428571428571,25.0,13.0,0.03799582463465553
361,2021-04-05,329.14285714285717,2.5714285714285716,8532.142857142857,33012.857142857145,6.857142857142857,571.7142857142857,24.571428571428573,13.0,0.039496527777777776
362,2021-04-04,316.14285714285717,2.5714285714285716,8054.714285714285,30858.571428571428,6.571428571428571,588.4285714285714,23.857142857142858,5.85714285714289,0.018526886579304215
363,2021-04-03,310.2857142857143,1.5714285714285714,7855.428571428572,26494.571428571428,5.428571428571429,601.5714285714286,23.857142857142858,15.0,0.04834254143646409
364,2021-04-02,295.2857142857143,2.5714285714285716,7705.428571428572,22928.285714285714,4.857142857142857,614.5714285714286,24.714285714285715,-5.714285714285722,-0.01935171746492504
365,2021-04-01,301.0,2.4285714285714284,8634.0,24175.14285714286,5.714285714285714,628.7142857142857,24.428571428571427,7.142857142857167,0.02373042240151883
366,2021-03-31,293.85714285714283,3.0,11536.42857142857,23878.714285714286,5.285714285714286,644.7142857142857,25.0,-3.428571428571445,-0.011667476908118675
367,2021-03-30,297.2857142857143,3.7142857142857144,13249.0,25563.85714285714,6.285714285714286,661.2857142857143,26.0,-23.714285714285722,-0.07976934166266221
368,2021-03-29,321.0,3.4285714285714284,16018.857142857143,27833.0,6.571428571428571,675.1428571428571,26.0,-44.14285714285717,-0.13751668891855814
369,2021-03-28,365.14285714285717,3.4285714285714284,19077.285714285714,28558.714285714286,6.428571428571429,689.4285714285714,27.285714285714285,-10.0,-0.027386541471048513
370,2021-03-27,375.14285714285717,4.285714285714286,24030.428571428572,28568.285714285714,6.428571428571429,705.4285714285714,27.857142857142858,-26.571428571428555,-0.07083015993907078
371,2021-03-26,401.7142857142857,4.285714285714286,29605.714285714286,28915.85714285714,6.285714285714286,726.4285714285714,27.714285714285715,-14.428571428571445,-0.03591749644381227
372,2021-03-25,416.14285714285717,4.428571428571429,32883.857142857145,24781.0,5.857142857142857,746.8571428571429,28.857142857142858,-44.85714285714283,-0.10779265362169578
373,2021-03-24,461.0,4.857142857142857,34146.142857142855,22258.85714285714,6.142857142857143,768.4285714285714,28.428571428571427,-15.142857142857167,-0.03284784629687021
374,2021-03-23,476.14285714285717,5.142857142857143,35884.42857142857,20093.571428571428,5.857142857142857,791.1428571428571,29.0,-17.857142857142833,-0.03750375037503745
375,2021-03-22,494.0,5.142857142857143,37290.71428571428,18519.0,6.428571428571429,818.1428571428571,30.142857142857142,7.285714285714278,0.014748409485251574
376,2021-03-21,486.7142857142857,5.285714285714286,38506.857142857145,17832.714285714286,6.714285714285714,845.4285714285714,29.571428571428573,-9.285714285714278,-0.019078368065746976
377,2021-03-20,496.0,5.714285714285714,41456.0,16649.0,6.428571428571429,873.8571428571429,29.857142857142858,0.7142857142857224,0.0014400921658986338
378,2021-03-19,495.2857142857143,5.428571428571429,43947.57142857143,14916.42857142857,7.142857142857143,900.5714285714286,32.142857142857146,-2.0,-0.004038073262186329
379,2021-03-18,497.2857142857143,5.142857142857143,45344.0,13060.285714285714,6.571428571428571,930.8571428571429,32.142857142857146,22.714285714285722,0.04567652973283541
380,2021-03-17,474.57142857142856,5.142857142857143,46906.57142857143,10558.57142857143,5.714285714285714,965.4285714285714,32.142857142857146,-4.714285714285722,-0.009933774834437104
381,2021-03-16,479.2857142857143,4.142857142857143,48323.142857142855,9369.142857142857,4.714285714285714,1002.8571428571429,33.857142857142854,-9.142857142857167,-0.019076005961251915
382,2021-03-15,488.42857142857144,5.0,49143.0,8932.142857142857,4.0,1040.4285714285713,35.142857142857146,15.285714285714278,0.03129570049722139
383,2021-03-14,473.14285714285717,5.428571428571429,47546.857142857145,8882.42857142857,4.0,1076.5714285714287,37.0,0.571428571428612,0.0012077294685991196
384,2021-03-13,472.57142857142856,5.428571428571429,44254.57142857143,8612.142857142857,3.857142857142857,1112.142857142857,39.42857142857143,-10.85714285714289,-0.022974607013301156
385,2021-03-12,483.42857142857144,6.714285714285714,40318.142857142855,7968.142857142857,4.714285714285714,1153.142857142857,39.0,1.8571428571428896,0.0038416075650118875
