,CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1_School closing,C1_Flag,C2_Workplace closing,C2_Flag,C3_Cancel public events,C3_Flag,C4_Restrictions on gatherings,C4_Flag,C5_Close public transport,C5_Flag,C6_Stay at home requirements,C6_Flag,C7_Restrictions on internal movement,C7_Flag,C8_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6_Facial Coverings,H6_Flag,H7_Vaccination policy,H7_Flag,H8_Protection of elderly people,H8_Flag,M1_Wildcard,V1_Vaccine Prioritisation (summary),V2A_Vaccine Availability (summary),V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),V4_Mandatory Vaccination (summary),ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay
115218,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20200129,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,5.56,5.56,9.52,9.52,5.21,5.21,5.95,5.95,0.0,0.0
115219,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20200130,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,5.56,5.56,9.52,9.52,5.21,5.21,5.95,5.95,0.0,0.0
115220,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20200131,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,5.56,5.56,9.52,9.52,8.33,8.33,9.52,9.52,0.0,0.0
115221,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20200201,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,5.56,5.56,9.52,9.52,8.33,8.33,9.52,9.52,0.0,0.0
115222,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20200202,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,11.11,11.11,14.29,14.29,11.46,11.46,13.1,13.1,0.0,0.0
115223,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20200203,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,11.11,11.11,14.29,14.29,11.46,11.46,13.1,13.1,0.0,0.0
115224,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20200204,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,11.11,11.11,14.29,14.29,11.46,11.46,13.1,13.1,0.0,0.0
115225,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20200205,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,11.11,11.11,14.29,14.29,11.46,11.46,13.1,13.1,0.0,0.0
115226,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20200206,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,11.11,11.11,14.29,14.29,11.46,11.46,13.1,13.1,0.0,0.0
115227,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20200207,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,11.11,11.11,14.29,14.29,11.46,11.46,13.1,13.1,0.0,0.0
115228,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20200208,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,11.11,11.11,14.29,14.29,11.46,11.46,13.1,13.1,0.0,0.0
115229,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20200209,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,11.11,11.11,14.29,14.29,11.46,11.46,13.1,13.1,0.0,0.0
115230,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20200210,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,11.11,11.11,14.29,14.29,11.46,11.46,13.1,13.1,0.0,0.0
115231,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20200211,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,11.11,11.11,14.29,14.29,11.46,11.46,13.1,13.1,0.0,0.0
115232,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20200212,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,11.11,11.11,14.29,14.29,11.46,11.46,13.1,13.1,0.0,0.0
115233,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20200213,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,11.11,11.11,14.29,14.29,11.46,11.46,13.1,13.1,0.0,0.0
115234,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20200214,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,11.11,11.11,14.29,14.29,11.46,11.46,13.1,13.1,0.0,0.0
115235,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20200215,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,11.11,11.11,14.29,14.29,11.46,11.46,13.1,13.1,0.0,0.0
115236,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20200216,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,11.11,11.11,14.29,14.29,11.46,11.46,13.1,13.1,0.0,0.0
115237,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20200217,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,11.11,11.11,14.29,14.29,11.46,11.46,13.1,13.1,0.0,0.0
115238,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20200218,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,11.11,11.11,14.29,14.29,11.46,11.46,13.1,13.1,0.0,0.0
115239,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20200219,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,11.11,11.11,14.29,14.29,11.46,11.46,13.1,13.1,0.0,0.0
115240,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20200220,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,11.11,11.11,14.29,14.29,11.46,11.46,13.1,13.1,0.0,0.0
115241,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20200221,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,11.11,11.11,14.29,14.29,11.46,11.46,13.1,13.1,0.0,0.0
115242,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20200222,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,11.11,11.11,14.29,14.29,11.46,11.46,13.1,13.1,0.0,0.0
115243,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20200223,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,11.11,11.11,14.29,14.29,11.46,11.46,13.1,13.1,0.0,0.0
115244,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20200224,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,11.11,11.11,14.29,14.29,11.46,11.46,13.1,13.1,0.0,0.0
115245,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20200225,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,11.11,11.11,14.29,14.29,11.46,11.46,13.1,13.1,0.0,0.0
115246,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20200226,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,11.11,11.11,14.29,14.29,11.46,11.46,13.1,13.1,0.0,0.0
115247,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20200227,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,11.11,11.11,14.29,14.29,11.46,11.46,13.1,13.1,0.0,0.0
115248,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20200228,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,1.0,,11.11,11.11,14.29,14.29,11.46,11.46,13.1,13.1,0.0,0.0
115249,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20200229,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,1.0,,11.11,11.11,14.29,14.29,11.46,11.46,13.1,13.1,0.0,0.0
115250,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20200301,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,3.0,,11.11,11.11,14.29,14.29,11.46,11.46,13.1,13.1,0.0,0.0
115251,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20200302,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,4.0,,11.11,11.11,14.29,14.29,11.46,11.46,13.1,13.1,0.0,0.0
115252,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20200303,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,7.0,,11.11,11.11,14.29,14.29,11.46,11.46,13.1,13.1,0.0,0.0
115253,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20200304,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,13.0,,11.11,11.11,14.29,14.29,11.46,11.46,13.1,13.1,0.0,0.0
115254,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20200305,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,15.0,,11.11,11.11,14.29,14.29,11.46,11.46,13.1,13.1,0.0,0.0
115255,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20200306,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,21.0,,11.11,11.11,14.29,14.29,11.46,11.46,13.1,13.1,0.0,0.0
115256,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20200307,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,27.0,,11.11,11.11,14.29,14.29,11.46,11.46,13.1,13.1,0.0,0.0
115257,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20200308,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,30.0,,11.11,11.11,14.29,14.29,11.46,11.46,13.1,13.1,0.0,0.0
115258,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20200309,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,46.0,,11.11,11.11,14.29,14.29,11.46,11.46,13.1,13.1,0.0,0.0
115259,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20200310,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1612000.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,67.0,,11.11,11.11,14.29,14.29,11.46,11.46,13.1,13.1,0.0,0.0
115260,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20200311,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,92.0,,11.11,11.11,14.29,14.29,11.46,11.46,13.1,13.1,0.0,0.0
115261,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20200312,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,130.0,,11.11,11.11,14.29,14.29,11.46,11.46,13.1,13.1,0.0,0.0
115262,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20200313,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,1.0,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,178.0,,14.81,14.81,21.43,21.43,13.54,13.54,15.48,15.48,0.0,0.0
115263,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20200314,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,1.0,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,197.0,1.0,14.81,14.81,21.43,21.43,13.54,13.54,15.48,15.48,0.0,0.0
115264,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20200315,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,1.0,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,209.0,1.0,14.81,14.81,21.43,21.43,13.54,13.54,15.48,15.48,0.0,0.0
115265,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20200316,0.0,,1.0,1.0,1.0,1.0,2.0,1.0,0.0,,1.0,1.0,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,230.0,1.0,29.63,29.63,38.1,38.1,21.88,21.88,25.0,25.0,0.0,0.0
115266,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20200317,0.0,,1.0,1.0,1.0,1.0,2.0,1.0,0.0,,1.0,1.0,0.0,,0.0,0.0,,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,273.0,2.0,29.63,29.63,38.1,38.1,25.0,25.0,25.0,25.0,25.0,25.0
115267,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20200318,0.0,,1.0,1.0,1.0,1.0,2.0,1.0,0.0,,1.0,1.0,0.0,,0.0,0.0,,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,314.0,3.0,29.63,29.63,38.1,38.1,25.0,25.0,25.0,25.0,25.0,25.0
115268,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20200319,0.0,,1.0,1.0,1.0,1.0,2.0,1.0,0.0,,1.0,1.0,0.0,,0.0,0.0,,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,364.0,6.0,29.63,29.63,38.1,38.1,28.12,28.12,25.0,25.0,50.0,50.0
115269,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20200320,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,448.0,6.0,46.3,46.3,61.9,61.9,42.19,42.19,35.71,35.71,87.5,87.5
115270,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20200321,3.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,515.0,7.0,59.26,59.26,73.81,73.81,49.48,49.48,44.05,44.05,87.5,87.5
115271,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20200322,3.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,2.0,1.0,,,,,,,,,,,,589.0,10.0,74.07,74.07,80.95,80.95,61.98,61.98,58.33,58.33,87.5,87.5
115272,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20200323,3.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,2.0,1.0,,,,,,,,,,,,727.0,14.0,74.07,74.07,80.95,80.95,61.98,61.98,58.33,58.33,87.5,87.5
115273,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20200324,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,2.0,1.0,,,,,,,,,,,,894.0,16.0,79.63,79.63,80.95,80.95,65.1,65.1,61.9,61.9,87.5,87.5
115274,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20200325,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,27600000.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,2.0,1.0,,,,,,,,,,,,1082.0,22.0,79.63,79.63,80.95,80.95,66.67,66.67,61.9,61.9,100.0,100.0
115275,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20200326,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,2.0,1.0,,,,,,,,,,,,1305.0,25.0,79.63,79.63,80.95,80.95,66.67,66.67,61.9,61.9,100.0,100.0
115276,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20200327,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,4700000.0,0.0,0.0,,0.0,,2.0,1.0,,,,,,,,,,,,1579.0,33.0,79.63,79.63,80.95,80.95,66.67,66.67,61.9,61.9,100.0,100.0
115277,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20200328,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,2.0,1.0,,,,,,,,,,,,1783.0,40.0,79.63,79.63,80.95,80.95,66.67,66.67,61.9,61.9,100.0,100.0
115278,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20200329,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,2.0,1.0,,,,,,,,,,,,1980.0,41.0,79.63,79.63,80.95,80.95,66.67,66.67,61.9,61.9,100.0,100.0
115279,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20200330,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,3.0,1.0,,,,,,,,,,,,2297.0,47.0,79.63,79.63,80.95,80.95,68.75,68.75,64.29,64.29,100.0,100.0
115280,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20200331,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,3.0,1.0,,,,,,,,,,,,2638.0,69.0,79.63,79.63,80.95,80.95,68.75,68.75,64.29,64.29,100.0,100.0
115281,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20200401,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,3.0,1.0,,,,,,,,,,,,3027.0,97.0,79.63,79.63,80.95,80.95,68.75,68.75,64.29,64.29,100.0,100.0
115282,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20200402,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,3.0,1.0,,,,,,,,,,,,3378.0,126.0,79.63,79.63,80.95,80.95,68.75,68.75,64.29,64.29,100.0,100.0
115283,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20200403,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,3.0,1.0,,,,,,,,,,,,3759.0,172.0,79.63,79.63,80.95,80.95,68.75,68.75,64.29,64.29,100.0,100.0
115284,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20200404,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,3.0,1.0,,,,,,,,,,,,4020.0,218.0,79.63,79.63,80.95,80.95,68.75,68.75,64.29,64.29,100.0,100.0
